partition,source_record_id,component_id,source_count,candidate_count,source_total_minor,candidate_total_minor,allocated_total_minor,remaining_minor,currency,cardinality,allocation_valid,duplicate_detected,conservation_valid,control_status
VALIDATION,INVOICE-INV-CE660728,INVOICE-INV-CE660728,0,1,0,18063485,18063485,18063485,INR,0B:0G:1I,False,False,False,PASS
VALIDATION,INVOICE-INV-F77E9C83,INVOICE-INV-F77E9C83,0,1,0,2100853,2100853,2100853,INR,0B:0G:1I,False,False,False,PASS
VALIDATION,GATEWAY-GWY-1D705D17,INVOICE-INV-7AE26137,0,1,0,13057595,13057595,13057595,INR,0B:0G:1I,False,False,False,PASS
VALIDATION,GATEWAY-GWY-3CD27281,INVOICE-INV-37003434,0,1,0,1687557,1687557,1687557,INR,0B:0G:1I,False,False,False,PASS
VALIDATION,INVOICE-INV-BA3B6279,INVOICE-INV-BA3B6279,0,1,0,15492116,15492116,15492116,INR,0B:0G:1I,False,False,False,PASS
VALIDATION,GATEWAY-GWY-BFBD529F,INVOICE-INV-536EFA8B,0,1,0,5104485,5104485,5104485,INR,0B:0G:1I,False,False,False,PASS
VALIDATION,GATEWAY-GWY-172F00A0,INVOICE-INV-0EB7A29B,0,1,0,11770307,11770307,11770307,INR,0B:0G:1I,False,False,False,PASS
VALIDATION,INVOICE-INV-DFC35B3D,INVOICE-INV-DFC35B3D,0,1,0,13917594,13917594,13917594,INR,0B:0G:1I,False,False,False,PASS
VALIDATION,INVOICE-INV-6227D2F0,INVOICE-INV-6227D2F0,0,1,0,16702810,16702810,16702810,INR,0B:0G:1I,False,False,False,PASS
VALIDATION,INVOICE-INV-D04C313D,INVOICE-INV-D04C313D,0,1,0,7388564,7388564,7388564,INR,0B:0G:1I,False,False,False,PASS
VALIDATION,INVOICE-INV-6412383F,INVOICE-INV-6412383F,0,1,0,18998568,18998568,18998568,INR,0B:0G:1I,False,False,False,PASS
VALIDATION,GATEWAY-GWY-F3B04CC4,INVOICE-INV-D2ED0F65,0,1,0,13593725,13593725,13593725,INR,0B:0G:1I,False,False,False,PASS
VALIDATION,GATEWAY-GWY-F8A2A8C0,INVOICE-INV-624E0A31,0,1,0,3247236,3247236,3247236,INR,0B:0G:1I,False,False,False,PASS
VALIDATION,GATEWAY-GWY-163E7B39,INVOICE-INV-432ABFB1,0,1,0,19224873,19224873,19224873,INR,0B:0G:1I,False,False,False,PASS
VALIDATION,INVOICE-INV-D041E4EF,INVOICE-INV-D041E4EF,0,1,0,19938661,19938661,19938661,INR,0B:0G:1I,False,False,False,PASS
VALIDATION,INVOICE-INV-A91AB754,INVOICE-INV-A91AB754,0,1,0,14550915,14550915,14550915,INR,0B:0G:1I,False,False,False,PASS
VALIDATION,GATEWAY-GWY-A30CD634,INVOICE-INV-36DB161C,0,1,0,5882512,5882512,5882512,INR,0B:0G:1I,False,False,False,PASS
VALIDATION,INVOICE-INV-07487428,INVOICE-INV-07487428,0,1,0,14911683,14911683,14911683,INR,0B:0G:1I,False,False,False,PASS
VALIDATION,INVOICE-INV-1D34D527,INVOICE-INV-1D34D527,0,1,0,17346194,17346194,17346194,INR,0B:0G:1I,False,False,False,PASS
VALIDATION,GATEWAY-GWY-3CBC7F4B,INVOICE-INV-5C221295,0,1,0,17431471,17431471,17431471,INR,0B:0G:1I,False,False,False,PASS
VALIDATION,INVOICE-INV-316A0739,INVOICE-INV-316A0739,0,1,0,11142971,11142971,11142971,INR,0B:0G:1I,False,False,False,PASS
VALIDATION,INVOICE-INV-98F3A800,INVOICE-INV-98F3A800,0,1,0,7517378,7517378,7517378,INR,0B:0G:1I,False,False,False,PASS
VALIDATION,GATEWAY-GWY-AFEDCA98,INVOICE-INV-C7E8A3A1,0,1,0,5318505,5318505,5318505,INR,0B:0G:1I,False,False,False,PASS
VALIDATION,GATEWAY-GWY-7EC36FEE,INVOICE-INV-D9E44065,0,1,0,12918443,12918443,12918443,INR,0B:0G:1I,False,False,False,PASS
VALIDATION,INVOICE-INV-56D20C20,INVOICE-INV-56D20C20,0,1,0,10876204,10876204,10876204,INR,0B:0G:1I,False,False,False,PASS
VALIDATION,GATEWAY-GWY-4206950F,INVOICE-INV-D1D1C37E,0,1,0,8614699,8614699,8614699,INR,0B:0G:1I,False,False,False,PASS
VALIDATION,INVOICE-INV-1A13AB0C,INVOICE-INV-1A13AB0C,0,1,0,19701195,19701195,19701195,INR,0B:0G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-94C9584F,BANK-BNK-2EAE5916+GATEWAY-GWY-94C9584F+INVOICE-INV-6D3318EC,2,1,37295120,19167774,19167774,18127346,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-5F48CD98,BANK-BNK-95D27AA4+GATEWAY-GWY-5F48CD98,2,0,22810454,0,0,22810454,INR,1B:1G:0I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-34FD1B75,BANK-BNK-BB8285B8+GATEWAY-GWY-1084FFCC+INVOICE-INV-34FD1B75,2,1,8744606,4494277,4494277,4250329,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-96008444,BANK-BNK-96008444+GATEWAY-GWY-1F8E8FFB,2,0,36692240,0,0,36692240,INR,1B:1G:0I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-68B0D8AD,BANK-BNK-5BE14143+GATEWAY-GWY-68B0D8AD,2,0,26478628,0,0,26478628,INR,1B:1G:0I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-40EE6C75,BANK-BNK-F8966342+GATEWAY-GWY-40EE6C75,2,0,1102344,0,0,1102344,INR,1B:1G:0I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-04FBD2A9,BANK-BNK-04FBD2A9+GATEWAY-GWY-67A343F1,2,0,36187332,0,0,36187332,INR,1B:1G:0I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-0DE9C83E,BANK-BNK-0DE9C83E+GATEWAY-GWY-C3222EE6+INVOICE-INV-5E1B1ACD,2,1,32653894,16782422,16782422,15871472,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-1F262000,BANK-BNK-1F262000+GATEWAY-GWY-611277B6+INVOICE-INV-5A577BF4,2,1,33794576,17368673,17368673,16425903,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-F6E5CCB4,BANK-BNK-4962B5AF+GATEWAY-GWY-7BDB268D+INVOICE-INV-F6E5CCB4,2,1,11036290,5672085,5672085,5364205,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-57DEDFF3,BANK-BNK-04DC268A+GATEWAY-GWY-57DEDFF3+INVOICE-INV-2FFBBF7F,2,1,3763596,1934295,1934295,1829301,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-1DD9632F,BANK-BNK-B2D5CC00+GATEWAY-GWY-ADED9841+INVOICE-INV-1DD9632F,2,1,34967926,17971715,17971715,16996211,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-43A56FE0,BANK-BNK-43A56FE0+GATEWAY-GWY-E0438FA8+INVOICE-INV-8B4AE32F,2,1,1029362,529039,529039,500323,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-62F25BB9,BANK-BNK-62F25BB9+GATEWAY-GWY-95B4F2C4,2,0,15949516,0,0,15949516,INR,1B:1G:0I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-00E8C7E2,BANK-BNK-A3440B18+GATEWAY-GWY-00E8C7E2+INVOICE-INV-3E15D435,2,1,25403768,13056230,13056230,12347538,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-B7586B4C,BANK-BNK-B204A62F+GATEWAY-GWY-B7586B4C+INVOICE-INV-9AC17795,2,1,17154130,8816341,8816341,8337789,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-4DD54BB5,BANK-BNK-B6CF753C+GATEWAY-GWY-4DD54BB5+INVOICE-INV-240787D7,2,1,21029328,10807993,10807993,10221335,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-E93F2C5A,BANK-BNK-1288479D+GATEWAY-GWY-E93F2C5A,2,0,5995256,0,0,5995256,INR,1B:1G:0I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-DFDEDC7C,BANK-BNK-7972D033+GATEWAY-GWY-DFDEDC7C+INVOICE-INV-EBFC5736,2,1,5541478,2848035,2848035,2693443,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-D6FD6D1B,BANK-BNK-D6FD6D1B+GATEWAY-GWY-62B68F7F+INVOICE-INV-4238B1A8,2,1,30447808,15648607,15648607,14799201,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-B0EF9470,BANK-BNK-921D7CFA+GATEWAY-GWY-B0EF9470+INVOICE-INV-00D71850,2,1,5745486,2952884,2952884,2792602,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-5E14AF44,BANK-BNK-4A4C7EE4+GATEWAY-GWY-5E14AF44+INVOICE-INV-B7F8CEF1,2,1,9027900,4639876,4639876,4388024,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-B96B892B,BANK-BNK-0441A4F9+GATEWAY-GWY-B96B892B,2,0,14421684,0,0,14421684,INR,1B:1G:0I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-84F71EAF,BANK-BNK-207B7970+GATEWAY-GWY-84F71EAF,2,0,10419860,0,0,10419860,INR,1B:1G:0I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-01C9FC53,BANK-BNK-01C9FC53+GATEWAY-GWY-7FF8E529,2,0,36796156,0,0,36796156,INR,1B:1G:0I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-40950D6C,BANK-BNK-40950D6C+GATEWAY-GWY-6D9C71E4+INVOICE-INV-0A0FA889,2,1,12859720,6609234,6609234,6250486,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-12B4FC49,BANK-BNK-4E9BA04C+GATEWAY-GWY-838FDD67+INVOICE-INV-12B4FC49,2,1,22466482,11546616,11546616,10919866,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-4B0A1740,BANK-BNK-E0339280+GATEWAY-GWY-4B0A1740,2,0,30089666,0,0,30089666,INR,1B:1G:0I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-ABD0A0B5,BANK-BNK-274F7230+GATEWAY-GWY-6F4469E8+INVOICE-INV-ABD0A0B5,2,1,27163498,13960641,13960641,13202857,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-58DF39D3,BANK-BNK-58DF39D3+GATEWAY-GWY-0C244ADA+INVOICE-INV-FF576DFC,2,1,9576346,4921749,4921749,4654597,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-739FB02A,BANK-BNK-28101ACB+GATEWAY-GWY-763B4B48+INVOICE-INV-739FB02A,2,1,15561774,7997952,7997952,7563822,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-0AD4002D,BANK-BNK-CA421DA4+GATEWAY-GWY-0AD4002D,2,0,24262632,0,0,24262632,INR,1B:1G:0I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-5306902F,BANK-BNK-8919566B+GATEWAY-GWY-5306902F,2,0,1344592,0,0,1344592,INR,1B:1G:0I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-2E4B5FA4,BANK-BNK-2E4B5FA4+GATEWAY-GWY-BA4A9015,2,0,2422046,0,0,2422046,INR,1B:1G:0I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-95C886BF,BANK-BNK-BE38D3A0+GATEWAY-GWY-76E6E379+INVOICE-INV-95C886BF,2,1,19072560,9802315,9802315,9270245,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-97938E1D,BANK-BNK-058DFAB2+GATEWAY-GWY-26497159+INVOICE-INV-97938E1D,2,1,34036510,17493015,17493015,16543495,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-2B9B6777,BANK-BNK-70657E47+GATEWAY-GWY-1ED207E1+INVOICE-INV-2B9B6777,2,1,10272228,5279397,5279397,4992831,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-9630FBCA,BANK-BNK-72B0CBC7+GATEWAY-GWY-354FE435+INVOICE-INV-9630FBCA,2,1,32793954,16854405,16854405,15939549,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-375F4132,BANK-BNK-6F2BC9D1+GATEWAY-GWY-375F4132+INVOICE-INV-27684FE7,2,1,24703850,12696509,12696509,12007341,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-440B291F,BANK-BNK-F4C8D83C+GATEWAY-GWY-440B291F,2,0,22794324,0,0,22794324,INR,1B:1G:0I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-3F6A82AC,BANK-BNK-3F6A82AC+GATEWAY-GWY-AB5311A8+INVOICE-INV-3990763E,2,1,15896346,8169904,8169904,7726442,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-95A12BED,BANK-BNK-95A12BED+GATEWAY-GWY-E3D78589+INVOICE-INV-9E130739,2,1,38111448,19587323,19587323,18524125,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-9648672D,BANK-BNK-F7C997BF+GATEWAY-GWY-9648672D+INVOICE-INV-851E779E,2,1,29478428,15150396,15150396,14328032,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-4E2596C5,BANK-BNK-79D8FBD6+GATEWAY-GWY-4E2596C5,2,0,30371974,0,0,30371974,INR,1B:1G:0I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-DB1768BB,BANK-BNK-813A9825+GATEWAY-GWY-0D1DBF74+INVOICE-INV-DB1768BB,2,1,14681008,7545284,7545284,7135724,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-1E6483B0,BANK-BNK-1E6483B0+GATEWAY-GWY-44367D8D+INVOICE-INV-3413C7B7,2,1,27389016,14076546,14076546,13312470,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-63FB2EF4,BANK-BNK-15656CF6+GATEWAY-GWY-63FB2EF4+INVOICE-INV-4D12B18D,2,1,36415890,18715895,18715895,17699995,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-528CB092,BANK-BNK-528CB092+GATEWAY-GWY-A53E7530,2,0,36095010,0,0,36095010,INR,1B:1G:0I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-C4DF0686,BANK-BNK-C4DF0686+GATEWAY-GWY-4C21ADCB,2,0,20619770,0,0,20619770,INR,1B:1G:0I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-C11D57AE,BANK-BNK-349D7973+GATEWAY-GWY-2653E5B5+INVOICE-INV-C11D57AE,2,1,30379898,15613705,15613705,14766193,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-B0FA3EA0,BANK-BNK-B0FA3EA0+GATEWAY-GWY-875DC3B6+INVOICE-INV-DC063904,2,1,11545758,5933925,5933925,5611833,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-CE4F60E9,BANK-BNK-CE4F60E9+GATEWAY-GWY-88BCDB00,2,0,34160348,0,0,34160348,INR,1B:1G:0I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-5AEDD689,BANK-BNK-97526B4E+GATEWAY-GWY-927B16EC+INVOICE-INV-5AEDD689,2,1,36430966,18723643,18723643,17707323,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-6B04AB00,BANK-BNK-6B04AB00+GATEWAY-GWY-42411859+INVOICE-INV-71DC6DF6,2,1,28792276,14797749,14797749,13994527,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-2AB33074,BANK-BNK-577D1966+GATEWAY-GWY-541708B3+INVOICE-INV-2AB33074,2,1,38708818,19894342,19894342,18814476,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-F5113B49,BANK-BNK-952413C0+GATEWAY-GWY-F5113B49,2,0,2867322,0,0,2867322,INR,1B:1G:0I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-7EA27F0F,BANK-BNK-AE4A909B+GATEWAY-GWY-7EA27F0F+INVOICE-INV-E7A7F1A5,2,1,5476584,2814683,2814683,2661901,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-AE8DE9E3,BANK-BNK-5F71F4E9+GATEWAY-GWY-AE8DE9E3,2,0,21701668,0,0,21701668,INR,1B:1G:0I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-07D60213,BANK-BNK-418E6772+GATEWAY-GWY-07D60213+INVOICE-INV-9699F58D,2,1,35062050,18020090,18020090,17041960,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-07E04E8A,BANK-BNK-07E04E8A+GATEWAY-GWY-AB12A72C+INVOICE-INV-9BC6AAA2,2,1,38229850,19648176,19648176,18581674,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-55B37D5F,GATEWAY-GWY-55B37D5F+INVOICE-INV-FFA62558,1,1,2392176,2458911,2458911,66735,INR,0B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-BB002F6F,BANK-BNK-20FA5594+GATEWAY-GWY-BB002F6F,2,0,35674814,0,0,35674814,INR,1B:1G:0I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-B45FB520,BANK-BNK-C803B797+GATEWAY-GWY-B45FB520+INVOICE-INV-6EAF4A18,2,1,36671906,18847474,18847474,17824432,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-1CF5F7FC,BANK-BNK-1CF5F7FC+GATEWAY-GWY-386B5E25,2,0,16922760,0,0,16922760,INR,1B:1G:0I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-C5E8244E,BANK-BNK-E3895542+GATEWAY-GWY-C5E8244E+INVOICE-INV-849F96E9,2,1,29832996,15332625,15332625,14500371,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-FA919915,BANK-BNK-FA919915+GATEWAY-GWY-E4673004+INVOICE-INV-FF567AE9,2,1,23648666,12154198,12154198,11494468,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-8B32F2EC,BANK-BNK-16EF04DE+GATEWAY-GWY-8B32F2EC+INVOICE-INV-B355C1F0,2,1,2516620,1293414,1293414,1223206,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-D5FAAA95,BANK-BNK-9E62F798+GATEWAY-GWY-AC93E3A8+INVOICE-INV-D5FAAA95,2,1,19672918,10110868,10110868,9562050,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-E3D06D5E,BANK-BNK-58742B2F+GATEWAY-GWY-E3D06D5E+INVOICE-INV-50FEB46D,2,1,5651620,2904642,2904642,2746978,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-C6355672,BANK-BNK-C6355672+GATEWAY-GWY-B2468EED,2,0,28380864,0,0,28380864,INR,1B:1G:0I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-D8133941,BANK-BNK-6BA01589+GATEWAY-GWY-C769D4D2+INVOICE-INV-D8133941,2,1,23986542,12327849,12327849,11658693,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-72679D49,BANK-BNK-72679D49+GATEWAY-GWY-8A5C19F7+INVOICE-INV-6D5CC357,2,1,29118120,14965216,14965216,14152904,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-A5EF8938,BANK-BNK-EF60CF26+GATEWAY-GWY-5B310AC6+INVOICE-INV-A5EF8938,2,1,25699514,13208228,13208228,12491286,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-7AF96693,BANK-BNK-7AF96693+GATEWAY-GWY-EEC4454D+INVOICE-INV-F2D77304,2,1,19349406,9944600,9944600,9404806,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-3733FC79,BANK-BNK-97E66314+GATEWAY-GWY-3733FC79+INVOICE-INV-0EF5FEE2,2,1,26736812,13741346,13741346,12995466,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-C80875D3,BANK-BNK-2E27FF77+GATEWAY-GWY-C80875D3+INVOICE-INV-B00CCA06,2,1,13947938,7168523,7168523,6779415,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-1BEE3389,BANK-BNK-1BEE3389+GATEWAY-GWY-F1B1728F+INVOICE-INV-AAB8BF93,2,1,22516556,11572352,11572352,10944204,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-F62276D2,BANK-BNK-D26C36ED+GATEWAY-GWY-F62276D2+INVOICE-INV-EAB853E2,2,1,36471120,18744279,18744279,17726841,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-78258837,BANK-BNK-78258837+GATEWAY-GWY-C6D16B83+INVOICE-INV-53698347,2,1,11151980,5731543,5731543,5420437,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-0CD7B809,BANK-BNK-0CD7B809+GATEWAY-GWY-97087AB4,2,0,22781120,0,0,22781120,INR,1B:1G:0I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-05B3162A,BANK-BNK-6506882F+GATEWAY-GWY-05B3162A+INVOICE-INV-0BAEBBA4,2,1,17190390,8834976,8834976,8355414,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-7FA21360,BANK-BNK-94898F74+GATEWAY-GWY-7FA21360,2,0,18558206,0,0,18558206,INR,1B:1G:0I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-51DB7BB5,BANK-BNK-916EA94D+GATEWAY-GWY-5F366645+INVOICE-INV-51DB7BB5,2,1,17677682,9085420,9085420,8592262,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-8B0B64C7,BANK-BNK-FE73A2C5+GATEWAY-GWY-8B0B64C7,2,0,22310154,0,0,22310154,INR,1B:1G:0I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-469AC4DC,BANK-BNK-CE92A5EE+GATEWAY-GWY-469AC4DC+INVOICE-INV-DDB36E15,2,1,38374528,19722533,19722533,18651995,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-53582998,BANK-BNK-53582998+GATEWAY-GWY-0A1F77AD+INVOICE-INV-AAFE9D88,2,1,1177840,605349,605349,572491,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-8D59DC55,BANK-BNK-EBDFF99F+GATEWAY-GWY-F1146A82+INVOICE-INV-8D59DC55,2,1,2611564,1342210,1342210,1269354,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-7324C7D1,BANK-BNK-7324C7D1+GATEWAY-GWY-25FF46DD+INVOICE-INV-98E3F672,2,1,30558530,15705513,15705513,14853017,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-FD23FB5C,BANK-BNK-D061A0EF+GATEWAY-GWY-54A86865+INVOICE-INV-FD23FB5C,2,1,24804054,12748008,12748008,12056046,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-4F2EB628,BANK-BNK-4F2EB628+GATEWAY-GWY-78BEF643+INVOICE-INV-BCFE824F,2,1,228022,117191,117191,110831,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-45312777,BANK-BNK-6A941660+GATEWAY-GWY-45312777,2,0,19315846,0,0,19315846,INR,1B:1G:0I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-97C17E21,BANK-BNK-97C17E21+GATEWAY-GWY-8F4201B9+INVOICE-INV-405BF2BA,2,1,12986418,6674351,6674351,6312067,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-2D515C51,BANK-BNK-2D515C51+GATEWAY-GWY-F7600DA7,2,0,3279830,0,0,3279830,INR,1B:1G:0I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-773B3DD5,BANK-BNK-53664FCC+GATEWAY-GWY-773B3DD5+INVOICE-INV-1831AFE7,2,1,4162046,2139078,2139078,2022968,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-218E5A8B,BANK-BNK-218E5A8B+GATEWAY-GWY-2C857488+INVOICE-INV-61AE1439,2,1,9410548,4836537,4836537,4574011,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,GATEWAY-GWY-FAB80570,BANK-BNK-99B68984+GATEWAY-GWY-FAB80570+INVOICE-INV-7395032A,2,1,35563534,18277827,18277827,17285707,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,INVOICE-INV-83D527C1,BANK-BNK-28422170+GATEWAY-GWY-151FE120+INVOICE-INV-83D527C1,2,1,10601116,5448429,5448429,5152687,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-7BB8ED5D,BANK-BNK-7BB8ED5D+GATEWAY-GWY-1B0F14BB+INVOICE-INV-286B4662,2,1,7863556,4041464,4041464,3822092,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-A1010C3F,BANK-BNK-A1010C3F+GATEWAY-GWY-8DDF31D0+INVOICE-INV-C0E6346C,2,1,2674110,1374355,1374355,1299755,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-FEB95F4A,BANK-BNK-FEB95F4A+GATEWAY-GWY-FAB6C998+INVOICE-INV-EF330828,2,1,35221784,18102185,18102185,17119599,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-CACFC9E4,BANK-BNK-CACFC9E4+GATEWAY-GWY-7717F818+INVOICE-INV-41C4C246,2,1,18261704,9385576,9385576,8876128,INR,1B:1G:1I,False,False,False,PASS
TEST_ADVERSARIAL,BANK-BNK-E0F675C3,BANK-BNK-E0F675C3+GATEWAY-GWY-A82E7559+INVOICE-INV-CA323586,2,1,12126078,6232180,6232180,5893898,INR,1B:1G:1I,False,False,False,PASS
